review_id,user_id,business_id,text,stars,date
HcskvN7q9PIebaLqIZfR0A,lbpgEcd8pCwban5InD_uBw,Kr2EJ05h5BXHlytYBgShGw,Third time there. Great relaxed business lunch and the staff was amazing. I had the protein bowl and it's ridiculously perfect for a healthy lunch. So much better now that the lunch crowd has slowed a bit so I can park easier,5,2018-03-02 23:54
RSAWaquGkA_b2nLNc-ViaQ,JNkOjNzZi_j_s62_1YTaOw,EhtKeNUGGWnjsCLIhCD1jQ,"When paying over $250.00 for a hotel room, I expect the sheets to feel more like soft cotton and not horrible sand paper. Our bed also seemed to have some sort of rubber/plastic sheet underneath... Not sure if there was a toddler sleeping in our bed the night before? 

The towels were so rough I felt like I was drying my body off with a dried out animal hide. I consider these conditions unacceptable for a reputable establishment. I would never recommend staying in the hotel rooms after trying to sleep on that bed. 

The only reason I give this place 2 stars was because the establishment seemed clean. Thank goodness for that.",2,2015-02-23 22:41
EK5MM7jZ88FOYX-GVGj9UQ,R5r52e3EnFDStcztaN_eFg,I779CNMLWhZu6BxkGfLvwQ,"My dinner companion was raving about Smokin Fins and insisted that we go there for dinner. Per my SOP I checked Yelp and was oh oh look at all the poor reviews. Well I'm glad I gave Fins a fair shot. We requested a booth off to the side as we had a lot of catching up to do and our hostess gave us a couple of seating options. Nadia immediately stopped by brought us water, took our cocktail order, explained the specials and left to order our drinks, perfect. If you like bloody Mary's you have to try there's it's an appetizer in a tall glass. It arrives with shrimp and bacon, and all sorts of BM type stuff. My martini was served exactly as ordered chilled to perfection and accompanied by 2 blue cheese stuffed olives.

Our server, Nadia, was excellent and very patient with us as we must of talked for 15 minutes before even looking at the menu. I did finally order the center cut tuna and it was grilled to perfection (rare). I asked for a spicy sauce to accompany my fish and was provided with their special hot sauce. It was perfect. My companion ordered a bountiful chicken Caesar salad and she barley finished it. 

Post dinner we continued chatting and since the restaurant was only 1/2 full we were not rushed out. During this time our server refilled our water glasses and told us to not worry there was no rush.

Yupper, great, food, atmosphere, & service 5 stars baby!",5,2018-02-10 18:22
YaxIZT-zw-OtLQa_8LrizQ,8HyA2Pt14tLtMBY5A3RwUA,Ktia9NJfvxVxTLVcEnw9zQ,Not the fanciest Mexican food place in town but overall pretty good. They are known for their fresh tortillas. I enjoyed the enchilada plate I got there very much.,3,2010-08-19 22:45
hjeYJEmdMhSA3CryPlzl1w,eD4NNh2L1EBwYZiHlsiSAg,t53w4JlkxTau-G-TzhSWog,"The service is pretty bad. Like be prepared to wave them down for anything you need or want. 

Much of the sushi is cut poorly and unevenly. It is difficult to pick up because of some of the poor cutting. 

Many pieces were very dry. Some bland. 

The selection was hot and cold. At moments there would be a great selection of new pieces and then they'd disappear never to return...all the while the same old California rolls went by again and again on the conveyor belt. 

Keep the selection alive and I'd be back.",2,2017-07-28 14:08
zb5OnQp-Jz6WBk9Uz444rQ,eR38_W7hKgTlQ7fVgbRvig,2FfZUyA82YhQCjWNiqDCzQ,Got a single bacon cheeseburger. It was around $5.80 which is a couple bucks lower than five guys burgers. Only had to wait a couple minutes. I liked it and would go back. Although five guys burgers gets a slight edge in taste it is more money too.,4,2016-01-29 16:57
h0MfjnqOfeAbclsaLYZOfg,5jWaMozd4Ffi9YGwCC3QQw,Oe6cb42EkFvIWwEIooY-OQ,"We had dinner here tonight. Special was $10 burgers with endless fries! Offer nightly deals throughout the week.

They have a huge menu)!! From appetizers, burgers, chicken dishes, salads, to completely satisfying lunch/ dinner meals. Great for a group because of so many options!

Devin was our server. He was professional & pleasant.. 

Started with the wings. They've got two new sauces that are really good! Boys had burgers with the fries that ""kept coming""! Both my guys really enjoyed the Barbecue Brisket Burgers. 


Unfortunately, the only downside of the evening was the very late arrival of our pizookie  For the amount of time we waited, it should have been comp'ed. It is however, such a delicious dessert! Recommend the Peanut Butter S'more. ( see pic)

This chain also offer a huge beer list. Plenty of options for everyone too!",4,2018-03-15 5:23
eN1WVsnooBG7I9hP7sZhfQ,a7Z_P1SGRAbeOf2NxpbGsg,MgHWbwuxxb_txhI3lK_bKg,"After being a frequenter of Carly's for the past couple of years, I'd gotten used to sandwiches that were tasty, but lacking filler, and a happy hour that only consisted of a dollar off beers. Womp womp. The area was in need of a good sandwich and salad shop with tasty beers and wines to rival it. So you can imagine my excitement when this place opened up... I love their homegrown feel and it is in the great Coronado neighborhood that I grew up in and am very proud of :) It is also officially the reason I don't really go to Carly's anymore... The Happy Hour features $2.50 drafts, aka, they offer danger :) The staff is friendly, the service is good, the menu ranges around $6-$9, yet features sandwiches with REAL ingredients on them. The Calvano, oh Mama mia! This New York-sized sandwich just makes my mouth water even thinking about it. I didn't know I loved sopressata before this sandwich existed. I always order some extra balsamic with my salad so that I can also add a little to the sandwich. Also, Mac and Cheese with EXTRA hatch chiles is the way to go for some extra tasty flavor. The salads are HUGE and DELIGHTFUL. Finally, three more words to sell you: Jalapeno cream cheese. Yes please, all over. It is featured on the TMI Toast and the Jive Turkey sandwich. They serve their food until midnight on the weekends for some late-night eats. The ambiance, flavor, the relaxed, yet on-it staff are the total package and a great addition to the neighborhood.",5,2011-05-24 22:02
dRSa_PlMqHvgFmhk5jE7GA,itv1Vh8NTmJk7ipToWYvqA,6nKR80xEGHYf2UxAe_Cu_g,"So now I'm eating dinner from a gas station?  

Yes, I am, as of tonight because tonight I had a brisket sandwich and cheese enchilada from Tom's Thumb.  Lean and moist slices of brisket, a nice mix of charred edges and fall apart meat, infused with smoke, on Texas toast with garlic aioli, pickles, and onions.  Cheese enchiladas with a very spicy but absolutely awesome sauce.  Both with shoestring fries.

Burgers, pulled pork, BBQ chicken, brisket, salads, tacos, vegetarian options, mac and cheese, platters, and a selection of BBQ sauces on the side.  The thought of their smoked meat chili almost makes me want to get in my car and go back right now.

Attach all this to beer and wine for sale and an absolutely top notch car wash.  Did I mention the great prices?",5,2012-02-29 3:20
vKTGyxMGHy-rCWGqxcVnNA,#NAME?,yNPh5SO-7wr8HPpVCDPbXQ,The food is the best. Charcuterie board you can't go wrong. The raw oysters are huge and amazing. The salmon and the prime rib are divine. The servers are all very dedicated.,5,2015-09-21 1:05
J5BPcDnlllPfuqLQh6jAzw,gxYsLtosNDh9EAoT87MD8g,#NAME?,Great food and cold beer. The service here is great and the atmosphere can't be beat. If your looking for  a place to watch a game or have some good wings check this place out.,5,2014-10-21 2:50
NUQqlzcR1G8khfzA18NYjg,y_v2Z7w0cF-8Idtb5BnakQ,PuB-oSX_fMh0822kChScrA,"I came here for lunch with my parents and niece. Since we were the only customers in the restaurant, the waiter was very attentive to our order and kept checking on us to see if we were ready.

Our appetizer order of spring rolls and edamame came out really fast. The spring rolls were veggie and had some thin glass noodles in it, which was a nice surprise. The edamame was decently warm and salted.

The rolls came out not too long after. We ordered the spicy tuna, Las Vegas, shrimp tempura and California rolls. Out of all of the rolls, I liked the Las Vegas roll best. The quality of fish was decent for being in the desert. The shrimp tempura roll came with this sauce, which I thought was spicy mayo, but it tasted more like mayo mixed with ketchup...not a big fan of that sauce on sushi. You can't really mess up spicy tuna, which was a good amount of spice.

My mom also ordered shrimp Yakisoba. It was pretty oily and didn't have many vegetables at all. There was a good amount of small shrimp, but the only vegetables in the noodle dish were lots of carrot slices and a few pieces of cabbage.

They do offer an all you can eat sushi option for about $21 per person. Sounds enticing, but not sure if I'd try their sushi again. There is also the option for teppanyaki, where they cook on a flat top in front of you, so that might be an option to come back and try the place out again.",3,2016-06-30 2:14
yOqyvi4EmXp1459iW0N-nQ,M8Gtdxk23L4ztJpb7hPw1w,jG1jcAeDw0pZTHCNC5kw_w,"Stick to the pizza.  The salads tend to be under-dressed and boring (some quality extra virgin olive oil on the pre-packaged mixed greens would jazz things up).   Stay away from the beef skewers, they are over-priced and over-cooked to the point of being charred to a crisp.  My brother and I ended up getting what looked like skewered charcoal for our meal.",3,2008-08-02 3:58
Wp5SAd8jbWREYeD2sBiN6Q,zaY_2idt1iaa_T__5VMgVw,uKKNw68mZZaa1jcyszEbyA,"Crepe Bar will not disappoint. It can be pricey but you get what you pay for: quality ingredients in quality crepes, all of which are fresh and hand crafted with every order. The breakfast burro with potatoes is a must. Also the dessert crepes will leave you completely satisfied.",4,2016-05-11 19:21
tXrpvxigQRtBLOscErtV6Q,9xCdyIxzfV6J-Out6XR2FA,cHdJXLlKNWixBXpDwEGb_A,"This may be the best fast-food place in the valley. It's amazing that Chino Bandido has been around for almost 2 decades and it hasn't been franchised across the country. I guess the location has something to do with it... it's out of the way and just perfect to keep it somewhat of a secret.  Somehow their Mexican, Chinese, Caribbean, and other Asian choices all seem to blend together beautifully. Finish it off with a Snickerdoodle and you've had yourself one delicious, albeit not so healthy, meal.",5,2007-01-21 3:30
pnqD4_EYAzHTmBT5GTii2g,8Vp3M1kbtU6pz05QwA3iVA,6nKR80xEGHYf2UxAe_Cu_g,"I get a chuckle every time I walk into this place, but the food is great.  We've had the convenience store in a car wash with a comfortable waiting area here in the Valley before.  But this place brings it to a whole new level.  Excellent Smoked Brisket, Pulled Pork, and Pulled Chicken, The Sauces are excellent, but my favorites are the Hickory, the Chipotle, and the North Carolina mopping sauce... You can even buy some Hickory wood to bring home that Hickory smoked flavor. I brought along my friend from Texas who thinks all BBQ in the valley is terrible, and only Texas can do it right... He even gave this place his Texas stamp of approval.  So, Bring your hot rod, fill it up with 100 Octane Race Fuel out of a regular pump, get your car washed by guys who look like they belong on a Pit Crew, browse the store for a craft beer, or bottle of wine and enjoy a very excellent Pulled Pork Sandwich (Bring your dog too when it's nice outside as they even have that covered) You too will walk away with a chuckle and smile on your face.",4,2013-06-14 19:29
zAEzuEfCU419QdQig1bN-g,JnIhH0aEgMB0cZNLV9ya8g,wUKzaS1MHg94RGM6z8u9mw,"Definitely one of my fav place!!! What can I say - love the restaurant, love the food! The staff are pleasant & helpful. I have yet to be disappointed w/ this place!!!",5,2016-04-06 21:05
xVzFYvJa1ELqIcx7yIFOYA,Yuer-cpuBB5KsSKmzZyQwQ,4PqqRa7o_eNydKdGWYdIog,Absolutely amazing tacos!!! The staff is super friendly! They treat you like family and are genuinely happy to share their amazing food and service with you !! I absolutely love this place !! Can't wait to come back,5,2017-09-20 0:35
zrcnHFDXG7DV-TmqhaoD6w,RAVJ9h2pbejfvuzPknleMg,2DUdvdQE8FOxCHHp59HHzw,"like others have said, the asparagus & havarti cheese panini was great! great bread and we added chicken. the thai chicken salad was above average. i would give it 4 or 5 stars, but the cashier charged me $1.25 for a can of coke when the sign clearly says $1.00.",3,2011-09-18 6:21
Ihd3rJ9fNjHlVVPdCwGPEA,-8rSnT5ztVk6vmTDkxTqsQ,cPEo3-TmIqCwHLFGKZgwGg,"For lunch we had the green onion pancake, pork/shrimp/chive dumplings, beef pies and soup dumplings. It was pretty packed for lunch and tons of Asian people so good sign. Started off a little rocky as the waitress was snippy. It's her job to remember the order #'s, not mine. A bad attitude is forgivable if the food is exceptional and that did not happen in this case.

Based on the recommendations I felt that the beef pies and green onion pancake were just so- so. I did like the hot chili sauce but it was just carb-overload and not a ton of flavor for those 2 dishes. If I had to pick favorites it would have to be the dumplings. They were piping hot so I suggest you wait a bit. Giving it an average score between the service but the price was right as lunch for 2 was $10.",3,2016-05-06 22:53
gNrhnGgM6Oz-xicrfjhKQQ,AKXqbuifvfvNEpr3Qs51hQ,jG1jcAeDw0pZTHCNC5kw_w,"3.5 Stars. 

I went to Grazie on a Saturday night with no reservations with about 18 other people. Lo and behold, we were all seated with a bunch of tables lined up diagonally on the patio. That, to me, is impressive, given what everyone wrote here about it not being a group kind of place.

Apparently the owner of Grazie and the owner of Cibo used to be business partners and then they fell out and now have competing pizzerias. Things you learn when natives are in your midst. 

Anyway, the ambiance was decent and nowhere near as Scottsnoxious as some nearby environs. I had the Marcello pizza which was pretty basic and was made in typical authentic Italian style. It didn't blow my socks off but I'd definitely eat it again. But the real reason some folks in the group took us there was to experience the calzone. 

Not a calzone for dinner. A calzone for dessert. Filled with bananas & nutella, and topped with vanilla ice cream. I thought the combination of salty calzone shell with the sweetness of everything else was interesting and pretty good, but hot damn was it was the hardest thing to cut through. Seriously, within 5 seconds each calzone looked like that one Gremlin which exploded in the microwave (don't remember? Netflix the movie again!). Now I've had better nutella/banana desserts elsewhere, but this was still a tasty morsel. Albeit not the most user-friendly one.

All in all, I found the prices agreeable and on par with similar places throughout the Valley, and the service was fast and really efficient for such a mass of people. I'd give it another shot and come back again - just next time maybe not in a group of 19. N-n-n-n-19.",3,2007-04-24 2:19
AcKmk4i5bytfeSFsXr4R-g,CyAl5D-GjX-ZtqdQqG4_ew,jG1jcAeDw0pZTHCNC5kw_w,"Incredible pizza, great ambiance and terrific service. 

We really enjoyed this Old Town spot next to the Poisoned Pen Bookstore. We split an Emiliana salad at the recommendation of the owner followed by an Italian Sausage and mushroom pizza. Both were excellent as was the selection of wines. 

I thought I'd order a Sangiovese as it was lunch, and I wanted something light. They brought out 3 wines to try and we ended up going with a Tuscan Cabernet blend which was terrific. 

This place makes the list of ""spots to go back to"" in Scottsdale! Great service, great food and really nice ambiance!",4,2009-10-11 21:45
OBWDjafEALwT_LLd1Qww2A,pG-0fg0xNjjpWiFjAJN_pQ,AMN3Sgns9tB2x-b3eWk0qQ,"I love this place. Very clean, nice music and ambiance. The noodles are delicious. My fav is the veggie spring rolls, sirloin pho and Thai iced tea! There desserts are delicious too. They do carry out also",5,2017-11-30 22:13
2PIjGMnreewODg4-q4-QCA,izavh-4siNhA6tzBXB2qBw,t53w4JlkxTau-G-TzhSWog,"Good quick lunch spot. Usually you get a seat fairly quickly, but you need to avoid the 12:00 o'clock rush. 
Tip: Ask for the backed scallops or lobster roll, that are amazing and you will get them totally fresh.",4,2018-08-11 19:31
8wWUBRJVn3vC_w8vfPyHVA,lNIfvPzysGXQlwj_ZpC8Bw,SkO0Kd4_bO4VWTzCa_k8_g,"I love SideBar. Yeah the drinks are expensive, but I think you get what you pay for, a decent high end bar in downtown phoenix. Get the Whiskey Sour, fantastic!",5,2012-10-06 1:47
1AjosQ6ii0manAKLClKQ4A,1J1wECaKO1sw8_iMKyDjKA,yNPh5SO-7wr8HPpVCDPbXQ,"Love this place! A must stop for anyone downtown needing a snack or a drink! Very good happy hour and unbelievable flavor combinations.
On my last visit, I was pleased to try some happy hour toasts and fish and chips. Zero disappointment.",5,2012-06-11 1:46
81fUoXI-frUGxE9F12tjlg,DZsbxvkYeIERJfGEMti4GA,F73T-N5lRNL2Gcpg0Q4KKw,"I came here with a group of 10 last week for a holiday work dinner.  I was really looking forward to trying this place after checking out their menu online.  Really cool atmosphere, but be warned, it was loud.  I had to lean in to talk to my bf next to me and it was next to impossible to hear what the group was saying at the other end of the table.  Our service experience was interesting.  They have only been open about a month and I could tell they still had a few kinks to work out.  For starters they ran out of menus.  They told us this off the bat so for our group of 10 we only had 5 menus for the table.  At one point in the evening, a server came up to me and asked if he could have my menu so he could give it to another table.  Not a huge deal, but really?  Not having enough menu's especially on a Friday night?
Our server was a little bizarre. He was really over the top and theatrical but in an off putting way.  He was efficient but a little cringey.  We ordered an array of appetizers,pastas and sides to share and yes, the portions are very small.  With the pasta dishes I was able to have exactly 1 noodle per dish. Still very delicious though.  For my main dish I ordered the Creekstone Filetto.  It was good, but didn't blow me away.v  My overall experience here was fine, a nice night out, but I don't think the quality of food matched the pricing.",3,2016-12-28 17:29
3veBDHktryp8GcMg8Qezow,IDjIyzuFfxF_vb2Rn_GFMw,r5PLDU-4mSbde5XekTXSCA,"Call it in a head of time. There's always a line and its not fast service by any means. Inside is kind of cramped and outside seating is very limited. Customer service is not where they excel, but I've gotten over it. Getting in and out of the parking lot is always entertaining but well worth all the hassle. 

They have a lot of different pasta salads in their deli case that you can get by the pound, perfect to go along with your sandwich and so far all that I've tried have been delicious.",4,2012-11-27 23:48
Sl0DB_2OA6PoA20MfwQyrQ,aZ15v5efVH0gzNWWxAK3xA,QS3QxI7u5PRdtbGgI0-UsA,"This neighborhood sushi bar is one of the best in AZ! Fresh fish, good portions, and great service. A place where not every single roll is filled with imitation crab and drenched in sauce! Majority of their sushi menu is pretty traditional...but the sushi chefs takes special requests if you give them an idea of what you like. I especially like the Cucumber Fiesta, which is a salmon/yellowtail/tuna roll wrapped in cucumber instead rice.

The staff is also very attentive. They check on your need often and clear out empty plates promptly. The thing that stood out most was the number of customers who are regulars. As I wait for a table, I always see people greeted by name and received with hugs. There must be a reason why people constantly come back, right? Check this place out and judge for yourself!",5,2010-04-11 21:31
FwGc1sP1moFfo0GQ50MKHg,9Sc7vPSSdC4-Kkm1uzB57w,MgHWbwuxxb_txhI3lK_bKg,"I really enjoyed many things about The Main Ingredient, but the food fell short in my opinion. Awesome restaurant, basically a renovated house turned into a restaurant. I really like when restaurants have that type of layout. Happy hour was really great too. Their draft beers are normally $6, but on happy hour they are only $3. They have some legit drafts too so this is probably one of the best happy hour beer prices for good quality beer. 

The food is where it went a little downhill for me. I got the green chili stew and I think I was just expecting something different. It had flavor and a good amount of green chilis, but I was hoping for more of a green chili sauce to be the base and it was more of a chunky stew. Maybe it was just me but I guess I was just expecting more of a soup consistency. It was  served with two corn tortillas on the side. My wife ordered a sandwich with turkey and salami and she liked it. I thought that the roasted turkey had a weird flavor but the salad dressing was really flavorful. I would return and maybe just try different things on the menu. Great happy hour beer prices and a great atmosphere though.",3,2018-02-28 15:44
G1omMIOXZS52fmLSkEnRqQ,b-1SwgXVYt8U5Lhxe1Dh7A,1HD5iUUfVJDbfEBIn9yVhw,"Let me start off saying yes, the actual boba pieces are made perfectly. And their popcorn chicken, calamari, and friend tofu is so good. But the actual drinks/smoothies are not all that. They taste artificial.You know like that fake strawberry or pineapple taste? Even the smell is off, it is like the fruity markers you have as a kid. Their boba milk tea is what I end up getting if I happen to be craving the chicken. 

Beware of the crowds though. It is a small place so expect awkward standing and blobs of people instead of a line. Oh! And don't expect much personality from the workers.",3,2015-08-06 11:15
mKpcXrZmZRTPksahUGaKDg,YvqFcX5s0cHhqAFrXvNOHw,wopyolJM2hOAt3dPRmahNA,"I've been to this location a few times and I'm not sure why I keep returning. Maybe because the service is usually pretty good and others I'm with want to come here. My food is always blah. But this last time it was horrible!

I got the steak and ribs. Ugh - both were so dry and overcooked. Even the baked potato was just ok and pretty dry. Salad was decent because how do your really mess up a Caesar salad. The best part of the meal was their famous bread. 

Our server was a sweetheart and I'm sure if I had complained she would've taken the food off the check. But I didn't want to make a fuss because a.) I didn't feel like being that girl and b.) honestly I'm just not convinced the quality of the food is very good. Pretty sure this will be my last visit here, unless I have to attend an event like a bday party or something that requires me to come back.",2,2017-09-05 4:59
qs1dg5WShMwZg4CupsyaEQ,IqoPX2xo4_WdU3VMLKW2Lw,Kr2EJ05h5BXHlytYBgShGw,"I've been here a couple times for happy hour (3-6:15 M-F), because they'll serve me a pint of Rogue Dead Guy (that's right, folks, they have it on draft here) for $4. Sold on that alone. 

Right off of Indian School, the parking lot is pretty small for the size of the place. I've never had too much trouble coming after work, but I imagine it gets pretty dicey on the weekends. Walking into The Porch, it's definitely a casual environment and a good place to throw back a couple beers and some bar food. They've got a handful of arcade games (golden tee and the like) in a corner, in case you want to escape your table for a couple minutes. 

Like I said, it's hard to beat a $4 beer special, especially when they've got Dead Guy on tap. The pretzel is also excellent, gigantic and delicious. Would highly recommend. This last time, I opted for the Porch Burger ($7 on happy hour). It was fine, not super notable--a little salt and pepper goes a long way, friends--but the bun was good. I don't know if it was just smaller because it was happy hour, but it was a pretty petite burger (and I'm a very petite person) that I probably would've been kinda upset paying full price for at that size. The fries were excellent, and I'm 100% a fry snob. 

Will probably be back for happy hour, but not sure I'd shell out bucks for the burger again. Stick to the pretzels and fries if you're just looking for something to absorb your beer.",4,2018-08-30 18:42
_VcKgWJM_wyRbS5goJxRtA,mU7_nEjX1ss9RzFqUEfSUg,44YFU284Z3KDEy25QyVoUw,"Walked in first before two other couples came in the door. Apparently they were regulars because when the hostess arrived she knew them by name and greeted them. After telling her we came in first she ignored us anyway and sat the regulars. After we finally got sat we never saw a single soul. She sat us, went back over to the regulars to chat, then dissapeared. We watched as everyone else got their order taken. We were ignored and waited about 20 minutes before getting up and leaving. I'll never go back again because of that. Sorry Nee House. We wanted to like you!",1,2009-12-06 5:18
6-5aeis5F5ICAodmDGO9KQ,1O638BDK_fWuxgTVJwff-A,4PqqRa7o_eNydKdGWYdIog,"I had TC Tacos bookmarked on my Google Maps, and on a recent visit to Arizona I decided to give them a try. Imagine my surprise when I pulled into the parking lot and remember the spot... I had been there before! I was excited, because I had a vague recollection of me enjoying their food. Well I grabbed a couple $2 street tacos and once again enjoyed them. I wouldn't say this place is a hole in the wall, it's got a few tables and is more a sit down restaurant than a take away place, but the prices do not reflect the extra service. It's cheap! So many meat choices for your tacos, too, and a really nice salsa bar. If I lived in the area, I'd probably be popping by here a lot.",5,2017-06-14 9:55
eYU9rKNiu0YdqsPzrcOxmQ,1xEpRT7ASF8CBdbd0YXAEQ,AMN3Sgns9tB2x-b3eWk0qQ,"Reliably delicious Pho

The staff is always very nice and also efficient!

Thanks Noodles Ranch!",4,2017-11-15 17:01
tcpB94Azc2rZgmwE_DjUog,CvI7J7zu3BA6zZLREvOdYQ,1HD5iUUfVJDbfEBIn9yVhw,"Their thai boba slush and taro boba slushies are what me and the hubby get just about every visit. The boba is always fresh and the slushies are made very well. The service is friendly and fast! They have appetizers on the menu, but we digress-- we haven't tried them yet. The crispy calamari certainly looks good though!",5,2013-08-29 1:40
9wLR6JSjUR1VmibX6A7qDA,tSkURTvbjvsZMhtdNMfmcA,VoXUt6TIJWyIf_lihbN5xQ,"What a wonderful evening! My parents were in town and boyfriend (Chad) and I had the night off because it was my birthday. Being somewhat new to Arizona we were recommended to this place by a couple coworkers. We had a 730 reservation and when we got there at exactly 730, the place was packed and we were told that they were waiting for our table to leave. That's fine. We get it. We stood outside and waited. The table was finally ready at about 10 minutes to 8. But that was fine. We sat down at a table in the middle of the restaurant and our server, Sam , came over and greeted us. We ordered some wine to get things going as we looked over the menu. The person who brought the wine forgot one glass, but was so nice it didn't matter. A little while later Sam came back to see how we were doing. My parents don't go out much and were very overwhelmed. Between the 4 of us we had a zillion questions for the poor guy. And most of us took his recommendations. We started with bruschetta. Very tasty and actually good for sharing. You get to pick out 4 that you would like for $13. We got the smoked salmon with capers, the prosciutto with arugula, tomatoes and mascarpone, the fig and almond with ricotta and the date and goat cheese. So wonderful. Amazing. I could have eaten those all night long. But just as we finished those someone walked up with the meatballs and eggplant rollatini. Both items were awesome. The eggplant was filled with ricotta cheese and just delicious. And the meatballs were as tasty as a meatball could be. And decent portions too. I think we got 3 or 4 meatballs and they were huge! And the eggplant dish was also big enough where no one felt they were left out of it. On to the entrees. Mom had the Bria pizza. Although a she's not a vegetarian, she seems to pretend she is when she eats out. So that was perfect for her. Dad got the mushroom risotto which he loved and said was packed with mushrooms. Boyfriend got arrabiata with Italian sausage. He loved it but said it wasn't spicy like he thought it would be. Then again his spice tolerance is pretty high. I had one of the weekly specials. It was scallops estate (?). So good. Four jumbo scallops on a bed of linguine and julienned zucchini in a garlic, butter sauce. Couldn't go wrong. However we were stuffed. Sam took all of our plates and boxed them up. Chad had told Sam at some point that it was my birthday. I went to clean up after eating and when I came back chad said that they didn't do anything for birthdays there. That was fine by me as I was stuffed. So Sam came back with all our food boxed up and he was so nice and was chatting with us. When he walked away he said he would be right back with something sweet for me. You should have seen my face. Boyfriend got me good. What he brought out was amazing! Zeppole I think is what it was called. It was some combination of mini donuts, churros, croissants. I don't even know. And it had raspberry and chocolate dipping sauce. And it too was huge!!! So delicious. I was on cloud nine. Boyfriend and I will be back for date night. And thank you to Sam for making my birthday so memorable.",5,2014-04-14 4:08
tkHnvEfgwtKNUm6qPKlFgg,r_gEmuztNkAGx1QBXTdPyw,Xg5qEQiB-7L6kGJ5F4K3bQ,"Wow my second visit and just as amazing. BRISKET oh the brisket they do it low and slow. Meat has a 1/4 inch smoke ring. Pulled pork is amazing one day I will get in early enough to have some ribs. Thank you thank you pitmaster. Get there early they sell out most days by 1:30 it's that good. I do know good bbq Oklahoma Joes, Arthur Bryants, Kruez market; Louie Mueller, Salt Lick, Rendezvous, interstate bbq the list goes on and on lil Miss bbq your up in the top echelon of bbq. Thank you for serving your cue.",5,2014-07-10 23:05
mVEgjt8JxWY2z0G35FgpPg,4cZ3f3i0Slv2W9mLN_VZBw,oFHvr1cAktvU-bQgrl4aPw,"Made it out here! I'd always seen this place when I'd go to Americas Taco Shop or Green but never stopped in. Now that it's vegetarian friendly, I bought a Groupon and invited my friend for a late lunch. They made it super easy to redeem the Groupon, btw. The place is small and the parking lot is a bit tough to get into, but it adds to the downtown Phoenix vibe. We were able to find a table easily around 3:30pm and we both ordered cauliflower tacos and the fried guacamole appetizer. Both were pretty darn good! I loved the chips and the sauce they drizzled on it. Warm guacamole is interesting, I'd rather have it cold but it still worked. Warning: the taco was messy and I kept dropping pieces on myself. Worth it.

I also got a sea salt brownie (shoutout to Tigra for mentioning it!) and it was good. It had a more cakey texture and was pretty crumbly but it had a nice chocolate taste and the sea salt was a perfect balance. I still have my eye on the goat cheese jalapeño marmalade quesadillas so I will be back to try it!",4,2016-08-02 16:48
4jY1a-XEs90NQa8XVLFffQ,esR4sbofRLUSIaXbRZEiqA,ePt0qmZgU-fjqMoM1M2U3Q,I love this place!!! I always get the red Chicken Panang level 4 because sometimes it's super spicy depending on the chef and the Tottie Rolls are unbelievable! Those are my favorites but they have a big menu and everything is good. They also have Pho . I don't know if they have a full bar but they do serve wine and have a Happy Hour. The restaurant looks like a hole in the wall in a little shopping plaza but the food is incredibly delicious and the service is great. You will not be disappointed!!!!,5,2017-06-16 4:06
LWM6ABqCKHE_lX9kNpT_VA,oGQnKOBNrwERM-MLLfpyGA,cPEo3-TmIqCwHLFGKZgwGg,"This little Chinese Restaurant is a great example of why there are almost 41,000 Chinese Restaurants in the U. S. (Chinese Restaurant News). That is more locations than McDonald's, Burger King, Wendy's and Taco Bell COMBINED! You can't please everyone!

In four visits I have been pleased by each and am now a ""Regular."" The most pleasing of their dishes that I have tried are:

              Cold Spicy Noodles and Cucumbers -  BEST Noodle Dish I have EVER 
              had! Almost addictive!

              Dumplings of Any Kind - (Ask for ""Soup Dumplings"" - XLB = Xiao Long 
              Bao, NOT on the menu but THE BEST!)

              Chicken Fried Rice- FABULOUS!

              Orange Chicken -  consider putting it over that Fried Rice.

             Beef or Pork Pies - A bit disappointing, given the hype, but Good

             Pot Stickers - Not as well done as I like, but GOOD!) 

I was disappointed in the Chive or Green Onion Pancakes, but others rave about them.

A gem of a find to be certain!",4,2013-04-26 0:59
aTmQQWHghYTNSC_33drFgQ,qvat0m7wArVfWVJ8l0DYjw,PQWE8a6Opjiuzt7DaX2R6Q,"Food was good. Overall, 4 stars. I would return if I was in the area but wouldn't make the drive again from where I live.

Went in because my boyfriend bought the living social deal. The bartender who waited on us was nice and helpful and my margarita was delicious! 

The salsa has a hint of chipotle. Not bad but different than what you'd imagine. I had the agave enchiladas and I really liked them. The pork was excellent and so were the sauces on top. My boyfriend had the impressive chimichanga. It was absolutely huge - definitely enough for two. We both left with to go boxes. And my left overs were great for lunch today :)

The queso was alright- spinach queso isn't my favorite kind of queso but my boyfriend seemed to like it. 
 
It wasn't very busy either which was disappointing to see. I would guess its location that's hurting them but if you are the area, it's definitely worth a stop by. I will visit again if I am ever in that area :)",4,2015-08-14 23:18
67bB8_aDeiHMFgWLu2Cp6A,HLDo2_WkFxdhXoYf3VvX2g,VT9VcNegXrl-BLDCjWH3fQ,First time trying this place. Highly recommend the café churro or the Tres Aztecas- more chocolately. It is a VERY small interior so not good for groups. The staff was super nice and helpful in recommending drinks.,5,2018-06-17 16:55
